modell,modszer,zajszint,ismetles,eset,spearman,top5_atfedes,top1_egyezes
xgboost,shap,0.1,2,556,0.9824561403508772,0.8,1
xgboost,shap,0.1,2,558,0.9473684210526316,0.8,1
xgboost,shap,0.1,2,559,0.9,0.8,1
xgboost,shap,0.1,2,562,0.843859649122807,0.8,1
xgboost,shap,0.1,2,564,0.9789473684210527,1.0,0
xgboost,shap,0.1,2,572,0.6771929824561403,0.8,1
xgboost,shap,0.1,2,582,0.9421052631578948,0.8,1
xgboost,shap,0.1,2,587,0.8947368421052632,0.6,1
xgboost,shap,0.1,2,590,0.9596491228070174,1.0,0
xgboost,shap,0.1,2,591,0.9157894736842105,0.6,0
xgboost,shap,0.1,2,598,0.9473684210526316,0.8,0
xgboost,shap,0.1,2,605,0.8350877192982457,0.8,1
xgboost,shap,0.1,2,609,0.9333333333333333,0.8,1
xgboost,shap,0.1,2,613,0.9403508771929823,0.8,1
xgboost,shap,0.1,2,619,0.9,1.0,1
xgboost,shap,0.1,2,620,0.8210526315789475,0.8,1
xgboost,shap,0.1,2,626,0.8859649122807017,1.0,1
xgboost,shap,0.1,2,627,0.9771929824561404,0.8,1
xgboost,shap,0.1,2,637,0.887719298245614,0.6,0
xgboost,shap,0.1,2,640,0.9649122807017543,0.8,1
xgboost,shap,0.1,2,667,0.9210526315789472,0.8,1
xgboost,shap,0.1,2,673,0.819298245614035,0.6,0
xgboost,shap,0.1,2,687,0.9105263157894736,0.8,0
xgboost,shap,0.1,2,688,0.9263157894736841,1.0,0
xgboost,shap,0.1,2,689,0.9140350877192982,0.8,0
xgboost,shap,0.1,2,690,0.9350877192982456,0.8,1
xgboost,shap,0.1,2,693,0.9456140350877192,1.0,1
xgboost,shap,0.1,2,724,0.8421052631578947,0.8,1
xgboost,shap,0.1,2,732,0.863157894736842,0.8,0
xgboost,shap,0.1,2,740,0.9,0.8,0
xgboost,shap,0.1,2,748,0.8526315789473684,0.8,0
xgboost,shap,0.1,2,751,0.8719298245614034,1.0,1
xgboost,shap,0.1,2,752,0.7245614035087719,0.8,0
xgboost,shap,0.1,2,755,0.987719298245614,1.0,1
xgboost,shap,0.1,2,759,0.9473684210526316,0.8,1
xgboost,shap,0.1,2,766,0.6684210526315789,0.8,1
xgboost,shap,0.1,2,786,0.543859649122807,0.6,0
xgboost,shap,0.1,2,790,0.9473684210526316,0.8,1
xgboost,shap,0.1,2,792,0.6684210526315789,0.8,1
xgboost,shap,0.1,2,809,0.9631578947368421,1.0,1
xgboost,shap,0.1,2,812,0.9245614035087718,0.6,1
xgboost,shap,0.1,2,830,0.9614035087719298,0.8,1
xgboost,shap,0.1,2,845,0.8456140350877193,0.8,1
xgboost,shap,0.1,2,847,0.7578947368421053,0.8,1
xgboost,shap,0.1,2,848,0.975438596491228,1.0,1
xgboost,shap,0.1,2,850,0.9403508771929823,0.8,1
xgboost,shap,0.1,2,860,0.9842105263157893,0.8,1
xgboost,shap,0.1,2,864,0.9298245614035087,0.8,1
xgboost,shap,0.1,2,869,0.8403508771929825,0.8,0
xgboost,shap,0.1,2,872,0.9228070175438597,0.8,0
xgboost,shap,0.1,2,874,0.9771929824561404,1.0,1
xgboost,shap,0.1,2,875,0.9719298245614034,0.8,1
xgboost,shap,0.1,2,878,0.9614035087719298,1.0,1
xgboost,shap,0.1,2,880,0.9526315789473684,1.0,1
xgboost,shap,0.1,2,886,0.9280701754385964,1.0,1
xgboost,shap,0.1,2,889,0.8175438596491227,0.8,1
xgboost,shap,0.1,2,896,0.8035087719298245,0.8,1
xgboost,shap,0.1,2,900,0.9631578947368421,0.8,1
xgboost,shap,0.1,2,904,0.9947368421052631,1.0,1
xgboost,shap,0.1,2,908,0.9631578947368421,1.0,1
xgboost,shap,0.1,2,927,0.9070175438596491,0.8,0
xgboost,shap,0.1,2,934,0.8052631578947368,0.6,1
xgboost,shap,0.1,2,939,0.9,1.0,1
xgboost,shap,0.1,2,943,0.8228070175438595,0.8,1
xgboost,shap,0.1,2,945,0.6754385964912282,0.8,0
xgboost,shap,0.1,2,954,0.9684210526315788,0.6,0
xgboost,shap,0.1,2,959,0.6912280701754386,0.8,0
xgboost,shap,0.1,2,961,0.9894736842105263,0.8,1
xgboost,shap,0.1,2,967,0.943859649122807,0.8,0
xgboost,shap,0.1,2,976,0.9491228070175438,1.0,1
xgboost,shap,0.1,2,990,0.8929824561403509,1.0,1
xgboost,shap,0.1,2,993,0.8578947368421052,0.8,0
xgboost,shap,0.1,2,996,0.7859649122807018,0.8,1
xgboost,shap,0.1,2,1014,0.9403508771929823,1.0,1
xgboost,shap,0.1,2,1015,0.8754385964912281,0.8,1
xgboost,shap,0.1,2,1019,0.9421052631578948,0.8,1
xgboost,shap,0.1,2,1023,0.856140350877193,0.6,1
xgboost,shap,0.1,2,1027,0.9859649122807018,1.0,1
xgboost,shap,0.1,2,1028,0.8912280701754386,1.0,1
xgboost,shap,0.1,2,1031,0.7473684210526316,0.6,1
xgboost,shap,0.1,2,1039,0.9333333333333333,1.0,0
xgboost,shap,0.1,2,1043,0.9052631578947368,1.0,1
xgboost,shap,0.1,2,1052,0.7403508771929824,0.8,0
xgboost,shap,0.1,2,1063,0.8614035087719297,0.8,1
xgboost,shap,0.1,2,1065,0.8543859649122807,1.0,1
xgboost,shap,0.1,2,1070,0.9263157894736841,0.8,1
xgboost,shap,0.1,2,1073,0.9087719298245613,1.0,1
xgboost,shap,0.1,2,1077,0.9736842105263157,0.8,0
xgboost,shap,0.1,2,1087,0.9315789473684211,0.8,1
xgboost,shap,0.1,2,1092,0.9666666666666668,0.8,1
xgboost,shap,0.1,2,1100,0.9789473684210527,1.0,1
xgboost,shap,0.1,2,1112,0.8491228070175438,0.8,0
xgboost,shap,0.1,2,1116,0.9403508771929823,1.0,0
xgboost,shap,0.1,2,1119,0.9263157894736841,0.8,1
xgboost,shap,0.1,2,1137,0.943859649122807,0.6,0
xgboost,shap,0.1,2,1138,0.9631578947368421,0.8,0
xgboost,shap,0.1,2,1151,0.9035087719298246,0.8,1
xgboost,shap,0.1,2,1152,0.8403508771929825,0.8,0
xgboost,shap,0.1,2,1160,0.9929824561403509,1.0,0
xgboost,shap,0.1,2,1167,0.7666666666666666,0.8,1
xgboost,shap,0.1,2,1187,0.8842105263157896,0.8,1
xgboost,shap,0.1,2,1209,0.9350877192982456,0.8,0
xgboost,shap,0.1,2,1214,0.8982456140350877,0.8,1
xgboost,shap,0.1,2,1227,0.9070175438596491,0.8,1
xgboost,shap,0.1,2,1237,0.8912280701754386,0.6,0
xgboost,shap,0.1,2,1246,0.9929824561403509,1.0,1
xgboost,shap,0.1,2,1256,0.9017543859649122,0.8,1
xgboost,shap,0.1,2,1259,0.9578947368421052,1.0,1
xgboost,shap,0.1,2,1299,0.8754385964912281,1.0,1
xgboost,shap,0.1,2,1300,0.6719298245614035,0.6,1
xgboost,shap,0.1,2,1309,0.887719298245614,0.8,0
xgboost,shap,0.1,2,1314,0.9543859649122807,1.0,0
xgboost,shap,0.1,2,1316,0.7473684210526316,0.8,1
xgboost,shap,0.1,2,1322,0.8947368421052632,0.8,1
xgboost,shap,0.1,2,1339,0.9701754385964911,0.6,1
xgboost,shap,0.1,2,1340,0.8614035087719297,0.6,1
xgboost,shap,0.1,2,1343,0.6754385964912282,0.6,1
xgboost,shap,0.1,2,1344,0.9228070175438597,0.8,1
xgboost,shap,0.1,2,1348,0.9315789473684211,0.8,1
xgboost,shap,0.1,2,1351,0.9526315789473684,0.8,1
xgboost,shap,0.1,2,1354,0.8859649122807017,0.8,1
xgboost,shap,0.1,2,1360,0.9192982456140351,0.8,1
xgboost,shap,0.1,2,1368,0.8964912280701753,0.8,1
xgboost,shap,0.1,2,1379,0.9350877192982456,0.8,1
xgboost,shap,0.1,2,1383,0.9719298245614034,0.8,1
xgboost,shap,0.1,2,1389,0.8754385964912281,1.0,1
xgboost,shap,0.1,2,1392,0.8947368421052632,0.8,1
xgboost,shap,0.1,2,1395,0.9491228070175438,1.0,1
xgboost,lime,0.01,0,9,0.8245614035087718,0.8,1
xgboost,lime,0.01,0,31,0.787719298245614,1.0,1
xgboost,lime,0.01,0,41,0.7596491228070175,0.8,1
xgboost,lime,0.01,0,46,0.8912280701754386,0.8,1
xgboost,lime,0.01,0,49,0.7280701754385965,0.8,1
xgboost,lime,0.01,0,55,0.6649122807017543,1.0,1
xgboost,lime,0.01,0,79,0.9192982456140351,1.0,1
xgboost,lime,0.01,0,84,0.8228070175438595,1.0,1
xgboost,lime,0.01,0,97,0.8771929824561402,0.8,1
xgboost,lime,0.01,0,104,0.9087719298245613,0.8,1
xgboost,lime,0.01,0,105,0.8543859649122807,1.0,1
xgboost,lime,0.01,0,107,0.8912280701754386,0.8,1
xgboost,lime,0.01,0,114,0.9175438596491228,0.8,1
xgboost,lime,0.01,0,121,0.7754385964912281,0.8,1
xgboost,lime,0.01,0,122,0.7508771929824561,1.0,1
xgboost,lime,0.01,0,123,0.8666666666666666,1.0,1
xgboost,lime,0.01,0,125,0.9596491228070174,1.0,0
xgboost,lime,0.01,0,146,0.9192982456140351,0.8,1
xgboost,lime,0.01,0,151,0.8491228070175438,0.8,1
xgboost,lime,0.01,0,156,0.9175438596491228,1.0,1
xgboost,lime,0.01,0,165,0.9105263157894736,0.8,1
xgboost,lime,0.01,0,166,0.7947368421052632,1.0,1
xgboost,lime,0.01,0,171,0.8245614035087718,1.0,1
xgboost,lime,0.01,0,182,0.8754385964912281,0.8,0
xgboost,lime,0.01,0,184,0.9280701754385964,0.8,0
xgboost,lime,0.01,0,194,0.8578947368421052,0.8,1
xgboost,lime,0.01,0,205,0.736842105263158,1.0,1
xgboost,lime,0.01,0,206,0.7228070175438598,0.6,1
xgboost,lime,0.01,0,211,0.8894736842105263,1.0,1
xgboost,lime,0.01,0,223,0.7228070175438598,0.8,1
xgboost,lime,0.01,0,224,0.8087719298245614,0.8,1
xgboost,lime,0.01,0,229,0.8982456140350877,0.8,1
xgboost,lime,0.01,0,231,0.8,0.6,1
xgboost,lime,0.01,0,241,0.8087719298245614,0.8,1
xgboost,lime,0.01,0,244,0.8298245614035088,1.0,1
xgboost,lime,0.01,0,261,0.8929824561403509,0.8,1
xgboost,lime,0.01,0,281,0.7263157894736841,0.8,1
xgboost,lime,0.01,0,289,0.9456140350877192,0.8,1
xgboost,lime,0.01,0,291,0.6333333333333333,0.8,1
xgboost,lime,0.01,0,311,0.8859649122807017,1.0,1
xgboost,lime,0.01,0,316,0.843859649122807,0.8,1
xgboost,lime,0.01,0,325,0.7228070175438598,0.6,1
xgboost,lime,0.01,0,332,0.8017543859649122,0.8,0
xgboost,lime,0.01,0,344,0.8228070175438595,0.8,1
xgboost,lime,0.01,0,364,0.8105263157894737,0.6,1
xgboost,lime,0.01,0,372,0.7035087719298245,0.8,1
xgboost,lime,0.01,0,375,0.7824561403508771,1.0,1
xgboost,lime,0.01,0,381,0.9035087719298246,1.0,1
xgboost,lime,0.01,0,398,0.9052631578947368,1.0,1
xgboost,lime,0.01,0,403,0.9122807017543859,1.0,1
xgboost,lime,0.01,0,407,0.8245614035087718,1.0,1
xgboost,lime,0.01,0,414,0.8280701754385964,0.8,1
xgboost,lime,0.01,0,420,0.8894736842105263,0.8,1
xgboost,lime,0.01,0,423,0.8929824561403509,0.8,1
xgboost,lime,0.01,0,440,0.9105263157894736,1.0,1
xgboost,lime,0.01,0,442,0.8578947368421052,1.0,1
xgboost,lime,0.01,0,454,0.6947368421052632,0.8,1
xgboost,lime,0.01,0,457,0.9035087719298246,1.0,1
xgboost,lime,0.01,0,459,0.6315789473684211,0.8,1
xgboost,lime,0.01,0,464,0.7824561403508771,0.8,1
xgboost,lime,0.01,0,467,0.943859649122807,0.8,1
xgboost,lime,0.01,0,471,0.8649122807017543,0.8,1
xgboost,lime,0.01,0,475,0.9649122807017543,1.0,1
xgboost,lime,0.01,0,480,0.9192982456140351,1.0,1
xgboost,lime,0.01,0,495,0.7596491228070175,0.8,1
xgboost,lime,0.01,0,503,0.8719298245614034,0.8,1
xgboost,lime,0.01,0,506,0.6210526315789473,1.0,0
xgboost,lime,0.01,0,521,0.8964912280701753,1.0,1
xgboost,lime,0.01,0,523,0.5543859649122806,0.8,0
xgboost,lime,0.01,0,530,0.819298245614035,0.8,1
xgboost,lime,0.01,0,547,0.8912280701754386,1.0,1
xgboost,lime,0.01,0,551,0.8614035087719297,1.0,1
xgboost,lime,0.01,0,556,0.6666666666666666,0.6,1
xgboost,lime,0.01,0,558,0.8052631578947368,0.8,1
xgboost,lime,0.01,0,559,0.8473684210526315,0.8,1
xgboost,lime,0.01,0,562,0.8140350877192982,0.8,0
xgboost,lime,0.01,0,564,0.8473684210526315,0.8,1
xgboost,lime,0.01,0,572,0.8228070175438595,0.8,1
xgboost,lime,0.01,0,582,0.8245614035087718,1.0,1
xgboost,lime,0.01,0,587,0.8736842105263157,0.8,0
xgboost,lime,0.01,0,590,0.9087719298245613,1.0,1
xgboost,lime,0.01,0,591,0.9298245614035087,1.0,1
xgboost,lime,0.01,0,598,0.6701754385964912,1.0,1
xgboost,lime,0.01,0,605,0.7456140350877193,0.8,1
xgboost,lime,0.01,0,609,0.9087719298245613,1.0,1
xgboost,lime,0.01,0,613,0.7298245614035088,0.8,1
xgboost,lime,0.01,0,619,0.9035087719298246,1.0,1
xgboost,lime,0.01,0,620,0.83859649122807,1.0,1
xgboost,lime,0.01,0,626,0.956140350877193,0.8,1
xgboost,lime,0.01,0,627,0.9052631578947368,0.8,1
xgboost,lime,0.01,0,637,0.8122807017543859,0.8,1
xgboost,lime,0.01,0,640,0.736842105263158,0.8,1
xgboost,lime,0.01,0,667,0.8982456140350877,1.0,1
xgboost,lime,0.01,0,673,0.7456140350877193,0.8,1
xgboost,lime,0.01,0,687,0.8929824561403509,1.0,1
xgboost,lime,0.01,0,688,0.8508771929824561,0.8,1
xgboost,lime,0.01,0,689,0.8350877192982457,0.8,1
xgboost,lime,0.01,0,690,0.7210526315789473,0.8,1
xgboost,lime,0.01,0,693,0.9140350877192982,1.0,1
xgboost,lime,0.01,0,724,0.8982456140350877,0.8,0
xgboost,lime,0.01,0,732,0.8263157894736841,0.8,1
xgboost,lime,0.01,0,740,0.7859649122807018,0.4,1
xgboost,lime,0.01,0,748,0.863157894736842,0.8,1
xgboost,lime,0.01,0,751,0.736842105263158,0.8,0
xgboost,lime,0.01,0,752,0.8543859649122807,1.0,1
xgboost,lime,0.01,0,755,0.8649122807017543,0.8,1
xgboost,lime,0.01,0,759,0.9,0.8,1
xgboost,lime,0.01,0,766,0.843859649122807,1.0,1
xgboost,lime,0.01,0,786,0.8578947368421052,0.8,1
xgboost,lime,0.01,0,790,0.8105263157894737,0.8,1
xgboost,lime,0.01,0,792,0.8157894736842105,1.0,1
xgboost,lime,0.01,0,809,0.956140350877193,0.8,1
xgboost,lime,0.01,0,812,0.863157894736842,0.8,1
xgboost,lime,0.01,0,830,0.9368421052631579,1.0,1
xgboost,lime,0.01,0,845,0.6859649122807018,0.8,1
xgboost,lime,0.01,0,847,0.8350877192982457,1.0,1
xgboost,lime,0.01,0,848,0.7929824561403509,0.8,1
xgboost,lime,0.01,0,850,0.9070175438596491,0.8,1
xgboost,lime,0.01,0,860,0.9298245614035087,0.8,1
xgboost,lime,0.01,0,864,0.8614035087719297,1.0,1
xgboost,lime,0.01,0,869,0.8719298245614034,1.0,1
xgboost,lime,0.01,0,872,0.8842105263157896,0.8,1
xgboost,lime,0.01,0,874,0.863157894736842,0.8,1
xgboost,lime,0.01,0,875,0.9508771929824561,0.8,1
xgboost,lime,0.01,0,878,0.8982456140350877,0.8,1
xgboost,lime,0.01,0,880,0.7175438596491229,0.8,1
xgboost,lime,0.01,0,886,0.6842105263157895,0.8,1
xgboost,lime,0.01,0,889,0.9263157894736841,0.8,1
xgboost,lime,0.01,0,896,0.7596491228070175,0.8,1
xgboost,lime,0.01,0,900,0.8456140350877193,0.8,1
xgboost,lime,0.01,0,904,0.7894736842105263,0.8,0
xgboost,lime,0.01,0,908,0.9368421052631579,0.8,1
xgboost,lime,0.01,0,927,0.9035087719298246,1.0,1
xgboost,lime,0.01,0,934,0.8912280701754386,0.8,1
xgboost,lime,0.01,0,939,0.8859649122807017,0.8,1
xgboost,lime,0.01,0,943,0.8315789473684211,0.8,1
xgboost,lime,0.01,0,945,0.9122807017543859,1.0,1
xgboost,lime,0.01,0,954,0.9368421052631579,1.0,1
xgboost,lime,0.01,0,959,0.8894736842105263,1.0,1
xgboost,lime,0.01,0,961,0.8350877192982457,1.0,1
xgboost,lime,0.01,0,967,0.856140350877193,0.8,1
xgboost,lime,0.01,0,976,0.8333333333333334,1.0,1
xgboost,lime,0.01,0,990,0.8263157894736841,1.0,1
xgboost,lime,0.01,0,993,0.9473684210526316,0.8,1
xgboost,lime,0.01,0,996,0.8789473684210527,0.6,0
xgboost,lime,0.01,0,1014,0.7245614035087719,0.8,1
xgboost,lime,0.01,0,1015,0.7666666666666666,0.8,1
xgboost,lime,0.01,0,1019,0.9070175438596491,1.0,1
xgboost,lime,0.01,0,1023,0.7315789473684211,0.8,1
xgboost,lime,0.01,0,1027,0.7315789473684211,0.8,1
xgboost,lime,0.01,0,1028,0.8263157894736841,0.8,1
xgboost,lime,0.01,0,1031,0.8017543859649122,1.0,0
xgboost,lime,0.01,0,1039,0.8543859649122807,0.8,1
xgboost,lime,0.01,0,1043,0.7508771929824561,1.0,1
xgboost,lime,0.01,0,1052,0.8421052631578947,0.8,1
xgboost,lime,0.01,0,1063,0.7175438596491229,0.8,1
xgboost,lime,0.01,0,1065,0.843859649122807,0.8,1
xgboost,lime,0.01,0,1070,0.8649122807017543,0.6,1
xgboost,lime,0.01,0,1073,0.8280701754385964,0.8,1
xgboost,lime,0.01,0,1077,0.8736842105263157,1.0,1
xgboost,lime,0.01,0,1087,0.6245614035087719,0.8,1
xgboost,lime,0.01,0,1092,0.8543859649122807,1.0,1
xgboost,lime,0.01,0,1100,0.8035087719298245,1.0,1
xgboost,lime,0.01,0,1112,0.7824561403508771,0.8,1
xgboost,lime,0.01,0,1116,0.5982456140350877,0.6,1
xgboost,lime,0.01,0,1119,0.882456140350877,0.8,1
xgboost,lime,0.01,0,1137,0.9298245614035087,0.8,1
xgboost,lime,0.01,0,1138,0.5614035087719299,0.6,1
xgboost,lime,0.01,0,1151,0.7754385964912281,0.8,1
xgboost,lime,0.01,0,1152,0.8719298245614034,0.8,1
xgboost,lime,0.01,0,1160,0.6070175438596491,1.0,1
xgboost,lime,0.01,0,1167,0.7754385964912281,1.0,1
xgboost,lime,0.01,0,1187,0.7228070175438598,1.0,1
xgboost,lime,0.01,0,1209,0.8807017543859648,0.8,1
xgboost,lime,0.01,0,1214,0.6964912280701754,1.0,1
xgboost,lime,0.01,0,1227,0.5473684210526315,0.8,0
xgboost,lime,0.01,0,1237,0.8210526315789475,1.0,1
xgboost,lime,0.01,0,1246,0.7175438596491229,0.8,1
xgboost,lime,0.01,0,1256,0.8754385964912281,0.8,1
xgboost,lime,0.01,0,1259,0.7964912280701755,0.8,1
xgboost,lime,0.01,0,1299,0.712280701754386,0.8,1
xgboost,lime,0.01,0,1300,0.8526315789473684,1.0,1
xgboost,lime,0.01,0,1309,0.7912280701754386,0.8,1
xgboost,lime,0.01,0,1314,0.9105263157894736,0.8,1
xgboost,lime,0.01,0,1316,0.8649122807017543,0.8,1
xgboost,lime,0.01,0,1322,0.8403508771929825,0.8,1
xgboost,lime,0.01,0,1339,0.763157894736842,0.8,1
xgboost,lime,0.01,0,1340,0.7754385964912281,0.8,1
xgboost,lime,0.01,0,1343,0.8087719298245614,0.8,1
xgboost,lime,0.01,0,1344,0.8947368421052632,0.8,1
xgboost,lime,0.01,0,1348,0.9105263157894736,0.8,0
xgboost,lime,0.01,0,1351,0.943859649122807,0.8,1
xgboost,lime,0.01,0,1354,0.7543859649122807,1.0,1
xgboost,lime,0.01,0,1360,0.7929824561403509,1.0,1
xgboost,lime,0.01,0,1368,0.8421052631578947,1.0,1
xgboost,lime,0.01,0,1379,0.7982456140350876,0.8,1
xgboost,lime,0.01,0,1383,0.8245614035087718,1.0,1
xgboost,lime,0.01,0,1389,0.8771929824561402,0.8,1
xgboost,lime,0.01,0,1392,0.8789473684210527,0.8,1
xgboost,lime,0.01,0,1395,0.780701754385965,1.0,1
xgboost,lime,0.01,1,9,0.7298245614035088,0.6,1
xgboost,lime,0.01,1,31,0.8789473684210527,1.0,1
xgboost,lime,0.01,1,41,0.8912280701754386,1.0,1
xgboost,lime,0.01,1,46,0.8701754385964912,1.0,1
xgboost,lime,0.01,1,49,0.9263157894736841,0.8,1
xgboost,lime,0.01,1,55,0.8719298245614034,1.0,1
xgboost,lime,0.01,1,79,0.8807017543859648,0.8,1
xgboost,lime,0.01,1,84,0.6771929824561403,0.8,1
xgboost,lime,0.01,1,97,0.8859649122807017,0.8,1
xgboost,lime,0.01,1,104,0.787719298245614,0.8,1
xgboost,lime,0.01,1,105,0.8771929824561402,0.8,1
xgboost,lime,0.01,1,107,0.8298245614035088,0.8,1
xgboost,lime,0.01,1,114,0.7473684210526316,1.0,1
xgboost,lime,0.01,1,121,0.7210526315789473,0.6,1
xgboost,lime,0.01,1,122,0.7210526315789473,1.0,1
xgboost,lime,0.01,1,123,0.8368421052631579,0.8,1
xgboost,lime,0.01,1,125,0.7929824561403509,0.6,0
xgboost,lime,0.01,1,146,0.8947368421052632,0.8,1
xgboost,lime,0.01,1,151,0.6666666666666666,0.8,1
xgboost,lime,0.01,1,156,0.7280701754385965,0.8,1
xgboost,lime,0.01,1,165,0.8052631578947368,1.0,1
xgboost,lime,0.01,1,166,0.4982456140350877,0.8,1
xgboost,lime,0.01,1,171,0.8596491228070176,1.0,1
xgboost,lime,0.01,1,182,0.8912280701754386,0.8,0
xgboost,lime,0.01,1,184,0.7052631578947368,0.8,0
xgboost,lime,0.01,1,194,0.8894736842105263,0.8,1
xgboost,lime,0.01,1,205,0.7333333333333334,1.0,1
xgboost,lime,0.01,1,206,0.6736842105263158,0.6,0
xgboost,lime,0.01,1,211,0.8298245614035088,1.0,1
xgboost,lime,0.01,1,223,0.9245614035087718,0.8,1
xgboost,lime,0.01,1,224,0.8017543859649122,0.8,1
xgboost,lime,0.01,1,229,0.9070175438596491,1.0,1
xgboost,lime,0.01,1,231,0.8666666666666666,0.8,1
xgboost,lime,0.01,1,241,0.7333333333333334,0.8,1
xgboost,lime,0.01,1,244,0.8771929824561402,1.0,1
xgboost,lime,0.01,1,261,0.8035087719298245,0.8,1
xgboost,lime,0.01,1,281,0.7859649122807018,0.8,1
xgboost,lime,0.01,1,289,0.8614035087719297,0.6,1
xgboost,lime,0.01,1,291,0.843859649122807,0.8,1
xgboost,lime,0.01,1,311,0.9526315789473684,0.8,1
xgboost,lime,0.01,1,316,0.787719298245614,0.8,1
xgboost,lime,0.01,1,325,0.8245614035087718,0.6,1
xgboost,lime,0.01,1,332,0.83859649122807,0.8,0
xgboost,lime,0.01,1,344,0.8596491228070176,1.0,1
xgboost,lime,0.01,1,364,0.8350877192982457,0.6,1
xgboost,lime,0.01,1,372,0.8350877192982457,0.8,1
xgboost,lime,0.01,1,375,0.7421052631578948,1.0,1
xgboost,lime,0.01,1,381,0.7421052631578948,0.8,1
xgboost,lime,0.01,1,398,0.863157894736842,0.8,1
xgboost,lime,0.01,1,403,0.8947368421052632,1.0,1
xgboost,lime,0.01,1,407,0.8614035087719297,1.0,1
xgboost,lime,0.01,1,414,0.8754385964912281,1.0,1
xgboost,lime,0.01,1,420,0.8842105263157896,1.0,1
xgboost,lime,0.01,1,423,0.7912280701754386,0.8,1
xgboost,lime,0.01,1,440,0.9543859649122807,1.0,1
xgboost,lime,0.01,1,442,0.8666666666666666,1.0,1
xgboost,lime,0.01,1,454,0.7947368421052632,0.8,1
xgboost,lime,0.01,1,457,0.8333333333333334,1.0,1
xgboost,lime,0.01,1,459,0.8122807017543859,0.8,1
xgboost,lime,0.01,1,464,0.8719298245614034,0.8,1
xgboost,lime,0.01,1,467,0.8859649122807017,0.8,1
xgboost,lime,0.01,1,471,0.7964912280701755,0.8,1
xgboost,lime,0.01,1,475,0.9017543859649122,1.0,1
xgboost,lime,0.01,1,480,0.763157894736842,1.0,1
xgboost,lime,0.01,1,495,0.7508771929824561,0.8,1
xgboost,lime,0.01,1,503,0.9035087719298246,1.0,1
xgboost,lime,0.01,1,506,0.6754385964912282,0.8,1
xgboost,lime,0.01,1,521,0.9228070175438597,1.0,1
xgboost,lime,0.01,1,523,0.49473684210526314,0.8,0
xgboost,lime,0.01,1,530,0.8596491228070176,0.8,1
xgboost,lime,0.01,1,547,0.8789473684210527,0.8,1
xgboost,lime,0.01,1,551,0.8666666666666666,1.0,1
xgboost,lime,0.01,1,556,0.780701754385965,0.8,1
xgboost,lime,0.01,1,558,0.7754385964912281,0.8,1
xgboost,lime,0.01,1,559,0.7701754385964912,0.8,1
xgboost,lime,0.01,1,562,0.7964912280701755,0.8,1
xgboost,lime,0.01,1,564,0.8315789473684211,1.0,1
xgboost,lime,0.01,1,572,0.8578947368421052,0.8,1
xgboost,lime,0.01,1,582,0.9175438596491228,1.0,1
xgboost,lime,0.01,1,587,0.9035087719298246,0.8,1
xgboost,lime,0.01,1,590,0.8666666666666666,1.0,1
xgboost,lime,0.01,1,591,0.8701754385964912,1.0,1
xgboost,lime,0.01,1,598,0.7947368421052632,1.0,1
xgboost,lime,0.01,1,605,0.7964912280701755,0.8,1
xgboost,lime,0.01,1,609,0.6964912280701754,0.8,1
xgboost,lime,0.01,1,613,0.7421052631578948,1.0,1
xgboost,lime,0.01,1,619,0.7982456140350876,0.8,1
xgboost,lime,0.01,1,620,0.7754385964912281,1.0,1
xgboost,lime,0.01,1,626,0.8543859649122807,0.8,1
xgboost,lime,0.01,1,627,0.6263157894736843,0.8,1
xgboost,lime,0.01,1,637,0.7333333333333334,0.8,1
xgboost,lime,0.01,1,640,0.8035087719298245,0.6,1
xgboost,lime,0.01,1,667,0.9052631578947368,1.0,1
xgboost,lime,0.01,1,673,0.8982456140350877,0.8,1
xgboost,lime,0.01,1,687,0.6807017543859648,0.8,1
xgboost,lime,0.01,1,688,0.9263157894736841,1.0,1
xgboost,lime,0.01,1,689,0.9,0.8,1
xgboost,lime,0.01,1,690,0.887719298245614,0.8,1
xgboost,lime,0.01,1,693,0.8754385964912281,1.0,1
xgboost,lime,0.01,1,724,0.8508771929824561,1.0,0
xgboost,lime,0.01,1,732,0.9298245614035087,0.8,1
xgboost,lime,0.01,1,740,0.6333333333333333,0.8,1
xgboost,lime,0.01,1,748,0.7508771929824561,0.6,1
xgboost,lime,0.01,1,751,0.6157894736842106,0.8,0
xgboost,lime,0.01,1,752,0.9210526315789472,1.0,1
xgboost,lime,0.01,1,755,0.7771929824561404,0.8,1
xgboost,lime,0.01,1,759,0.8736842105263157,1.0,1
xgboost,lime,0.01,1,766,0.863157894736842,1.0,1
xgboost,lime,0.01,1,786,0.8771929824561402,0.8,1
xgboost,lime,0.01,1,790,0.8052631578947368,0.8,1
xgboost,lime,0.01,1,792,0.8070175438596491,1.0,1
xgboost,lime,0.01,1,809,0.9052631578947368,1.0,1
xgboost,lime,0.01,1,812,0.8122807017543859,0.8,1
xgboost,lime,0.01,1,830,0.975438596491228,1.0,1
xgboost,lime,0.01,1,845,0.7842105263157895,0.8,1
xgboost,lime,0.01,1,847,0.6719298245614035,1.0,1
xgboost,lime,0.01,1,848,0.7473684210526316,0.6,0
xgboost,lime,0.01,1,850,0.7947368421052632,0.8,1
xgboost,lime,0.01,1,860,0.8421052631578947,1.0,1
xgboost,lime,0.01,1,864,0.83859649122807,0.8,1
xgboost,lime,0.01,1,869,0.887719298245614,1.0,1
